,loss,accuracy,val_loss,val_accuracy
0,1.0590167045593262,0.6087743639945984,0.8921520709991455,0.6312367916107178
1,0.9245726466178894,0.6642757654190063,0.8778338432312012,0.6398504972457886
2,0.8901686072349548,0.6768802404403687,0.7682803273200989,0.6825938820838928
3,0.8589421510696411,0.6896239519119263,0.8143085241317749,0.6785308122634888
4,0.8461399078369141,0.691643476486206,0.740719735622406,0.6931577920913696
5,0.8400141596794128,0.7019498348236084,0.7404108643531799,0.6873070001602173
6,0.8199143409729004,0.7032033205032349,0.7095420360565186,0.7250121831893921
7,0.8147118091583252,0.708008348941803,0.7208372950553894,0.7102226614952087
8,0.8103234767913818,0.7094707489013672,0.7431981563568115,0.7141231894493103
