,loss,accuracy,val_loss,val_accuracy
0,0.38385453820228577,0.8277803063392639,0.32051652669906616,0.8628951907157898
1,0.3574536442756653,0.8417801260948181,0.3193899393081665,0.8621296882629395
2,0.3457804024219513,0.8484876155853271,0.3460228741168976,0.8478909730911255
3,0.33903080224990845,0.8497304320335388,0.29538488388061523,0.8776697516441345
4,0.3374989926815033,0.8533674478530884,0.30230772495269775,0.8716986775398254
5,0.33159393072128296,0.856017529964447,0.2948456108570099,0.8763683438301086
6,0.3288469612598419,0.8568400144577026,0.2978237569332123,0.876444935798645
7,0.3279575705528259,0.8574613928794861,0.29980742931365967,0.8738421201705933
